run_id,model_name,model_id,model_label,question_id,source,wave,question_text,n_options,options,ideo_direction,raw_response,letter,letter_index,error
2011b16e,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W50_SPOUSESEX,pew_atp,W50,Is your spouse or partner of the opposite sex as you or the same sex as you?,2,"[""Opposite sex"", ""Same sex""]",0,A,A,0,
a258a58b,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON3_h,pew_atp,W54,"ECON3_h_W54. How much, if at all, do you think each of the following is contributing to your opinion about how the economy is doing? Wages and incomes",4,"["" A great deal"", "" A fair amount"", "" Not too much"", "" Not at all""]",0,D,D,3,
451db750,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON3_g,pew_atp,W54,"ECON3_g_W54. How much, if at all, do you think each of the following is contributing to your opinion about how the economy is doing? The federal budget deficit",4,"["" A great deal"", "" A fair amount"", "" Not too much"", "" Not at all""]",0,D,D,3,
737690ee,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_d,pew_atp,W54,"ECON4_d_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? The cost of health care",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
53ed3096,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_c,pew_atp,W54,"ECON4_c_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? Prices for food and consumer goods",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
407692b6,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_b,pew_atp,W54,"ECON4_b_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? How the stock market is doing",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
315e7bfd,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_e,pew_atp,W54,"ECON4_e_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? Real estate values in your area",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
c993fd8a,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ2,pew_atp,W54,Do you think that…,2,"[""Some amount of economic inequality is acceptable"", ""No amount of economic inequality is acceptable""]",0,A,A,0,
023e3aa1,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON3_i,pew_atp,W54,"ECON3_i_W54. How much, if at all, do you think each of the following is contributing to your opinion about how the economy is doing? The country’s tax system",4,"[""  A great deal"", ""  A fair amount"", ""  Not too much"", ""  Not at all""]",0,D,D,3,
023400b7,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_h,pew_atp,W54,"ECON4_h_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? Wages and incomes in your area",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
ef7a2268,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ4_a,pew_atp,W54,"INEQ4_a_W54. How much responsibility, if any, should each of the following have in reducing economic inequality in our country? The federal government",4,"[""A lot"", ""Some"", ""Only a little"", ""None""]",0,A,A,0,
9e6715b6,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_g,pew_atp,W54,"ECON4_g_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? The federal budget deficit",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
c9fad33f,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ4_c,pew_atp,W54,"INEQ4_c_W54. How much responsibility, if any, should each of the following have in reducing economic inequality in our country? Large businesses and corporations",4,"[""A lot"", ""Some"", ""Only a little"", ""None""]",0,A,A,0,
a3694d73,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ1,pew_atp,W54,Thinking about the level of economic inequality in the country these days… Would you say there is…,3,"[""Too much economic inequality"", ""Too little economic inequality"", ""About the right amount of economic inequality""]",0,A,A,0,
7cbb97ab,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_a,pew_atp,W54,"ECON4_a_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? The availability of jobs in your area",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,A,A,0,
d8083351,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_a,pew_atp,W54,"INEQ5_a_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? The outsourcing of jobs to other countries",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
88d97d8f,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_d,pew_atp,W54,"INEQ5_d_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Too much regulation of major corporations",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,C,C,2,
5d22ceaa,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_i,pew_atp,W54,"ECON4_i_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? The country’s tax system",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,D,D,3,
0fe907a9,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_f,pew_atp,W54,"INEQ5_f_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Some people work harder than others",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
9ee29b70,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_h,pew_atp,W54,"INEQ5_h_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? The different life choices people make",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
7d7bf2b3,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ4_b,pew_atp,W54,"INEQ4_b_W54. How much responsibility, if any, should each of the following have in reducing economic inequality in our country? State governments",4,"[""A lot"", ""Some"", ""Only a little"", ""None""]",0,A,A,0,
c01f153b,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON4_f,pew_atp,W54,"ECON4_f_W54. Thinking about YOUR own household’s financial situation, how much, if at all, does each of the following affect YOUR household’s financial situation? Gas prices",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,A,A,0,
5fcc7161,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ4_d,pew_atp,W54,"INEQ4_d_W54. How much responsibility, if any, should each of the following have in reducing economic inequality in our country? Churches and other religious organizations",4,"[""A lot"", ""Some"", ""Only a little"", ""None""]",0,A,A,0,
0bfd1ab2,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_g,pew_atp,W54,"INEQ5_g_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Our tax system",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
a74f170c,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_GOVPRIORITYd,pew_atp,W54,GOVPRIORITYd_W54. How much of a priority should each of the following be for the federal government to address... Addressing climate change,4,"[""A top priority"", ""Important, but lower priority"", ""Not too important"", ""Should not be done""]",-1,B,B,1,
0c6a48a2,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_m,pew_atp,W54,"INEQ5_m_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? The growing number of legal immigrants working in the U.S.",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,C,C,2,
e13fe7c4,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_GOVPRIORITYb,pew_atp,W54,GOVPRIORITYb_W54. How much of a priority should each of the following be for the federal government to address... Reducing illegal immigration,4,"[""A top priority"", ""Important, but lower priority"", ""Not too important"", ""Should not be done""]",1,B,B,1,
8c402e88,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_c,pew_atp,W54,"INEQ5_c_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? The automation of jobs",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
d2d6e8b9,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_j,pew_atp,W54,"INEQ5_j_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Problems with our educational system",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
b13ae375,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_i,pew_atp,W54,"INEQ5_i_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Some people start out with more opportunities than others",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
abc833b0,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ4_e,pew_atp,W54,"INEQ4_e_W54. How much responsibility, if any, should each of the following have in reducing economic inequality in our country? Wealthy individuals",4,"[""A lot"", ""Some"", ""Only a little"", ""None""]",0,A,A,0,
153f2c92,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_e,pew_atp,W54,"INEQ5_e_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Not enough regulation of major corporations",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
6d5921a2,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_k,pew_atp,W54,"INEQ5_k_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Discrimination against racial and ethnic minorities",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
fd8496a1,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ6,pew_atp,W54,"Thinking about children growing up in this country these days, how much, if at all, do you think their family’s financial situation impacts their ability to succeed in life?",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,A,A,0,
8a8559bd,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_b,pew_atp,W54,"INEQ8_b_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year col",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,A,A,0,
3fe761d4,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ7,pew_atp,W54,"Thinking about children growing up IN THE AREA Where YOU LIVE these days, how much, if at all, do you think their family’s financial situation impacts their ability to succeed in life?",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,A,A,0,
61ba282b,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_GOVRESP_b,pew_atp,W54,GOVRESP_b_W54. Do you think each of the following is something the federal government has a responsibility to provide for all Americans? Adequate housing,2,"[""Yes, a responsibility of the federal government to provide for all Americans"", ""No, not the responsibility of the federal government to provide""]",0,A,A,0,
cfffeeac,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_d,pew_atp,W54,"INEQ8_d_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,A,A,0,
493d48ac,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ9,pew_atp,W54,"In order to address economic inequality in this country, do you think it would be better for the government to…",2,"[""Give direct assistance to people who are poor in the form of cash payments or tax credits"", ""Invest in education and job training programs for people who are poor""]",0,B,B,1,
e7371ca6,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_b,pew_atp,W54,"INEQ5_b_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? Our current trade policies with other countries",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",0,A,A,0,
886e2d79,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ11,pew_atp,W54,"In order to address economic inequality in this country, do you think the government…",2,"[""Should raise taxes on people like you"", ""Should NOT raise taxes on people like you""]",0,A,A,0,
05e1cf0d,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_i,pew_atp,W54,"INEQ8_i_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Expanding government benefits for the poor",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,A,A,0,
21b3d61a,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_a,pew_atp,W54,ECON5_a_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? You and your family,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,E,E,4,
b2b345f3,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_f,pew_atp,W54,"INEQ8_f_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at public two-year colleges",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,B,B,1,
186f4617,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_h,pew_atp,W54,"INEQ8_h_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Reducing illegal immigration",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",1,C,C,2,
1803e7a9,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_a,pew_atp,W54,"INEQ8_a_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,B,B,1,
2583a855,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_e,pew_atp,W54,ECON5_e_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? Older adults,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,D,D,3,
b234ac44,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_j,pew_atp,W54,"INEQ8_j_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Breaking up large corporations",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,B,B,1,
1214a0ce,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_h,pew_atp,W54,ECON5_h_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are black,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,E,E,4,
04daa6d4,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_f,pew_atp,W54,ECON5_f_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? Young adults,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,D,D,3,
ae4bda69,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_i,pew_atp,W54,ECON5_i_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are Hispanic,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,E,E,4,
e648fbc2,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ3,pew_atp,W54,"In order to address economic inequality in this country, do you think our economic system…",3,"[""Requires only minor changes"", ""Requires major changes"", ""Needs to be completely rebuilt""]",0,B,B,1,
16f45363,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPb,pew_atp,W54,ECIMPb_W54. How much power and influence do you think each of the following have in Today’S Economy? Technology companies,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,A,A,0,
8fde68b8,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_g,pew_atp,W54,"INEQ8_g_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Eliminating college debt",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,C,C,2,
0a6efbdf,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_b,pew_atp,W54,ECON5_b_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are wealthy,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,A,A,0,
1ed5ba62,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_d,pew_atp,W54,ECON5_d_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are poor,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,D,D,3,
04b1c6ff,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_g,pew_atp,W54,ECON5_g_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? People who are white,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,E,E,4,
0edda52d,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_e,pew_atp,W54,"INEQ8_e_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Ensuring that workers have the skills they need for today’s jobs",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,A,A,0,
c324f96e,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPe,pew_atp,W54,ECIMPe_W54. How much power and influence do you think each of the following have in Today’S Economy? Small businesses,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,B,B,1,
f88a1a58,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECON5_c,pew_atp,W54,ECON5_c_W54. Do you think the country’s current economic conditions are helping or hurting the following groups? The middle class,5,"[""Helping a lot"", ""Helping a little"", ""Hurting a little"", ""Hurting a lot"", ""Neither helping nor hurting""]",0,D,D,3,
133459bc,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPh,pew_atp,W54,ECIMPh_W54. How much power and influence do you think each of the following have in Today’S Economy? People who are poor,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,B,B,1,
eed68bb2,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ5_l,pew_atp,W54,"INEQ5_l_W54. How much, if at all, do you think each of the following contributes to economic inequality in this country? The growing number of illegal immigrants working in the U.S.",4,"[""Contributes a great deal"", ""Contributes a fair amount"", ""Contributes not too much"", ""Contributes not at all""]",1,C,C,2,
558c47f4,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPi,pew_atp,W54,ECIMPi_W54. How much power and influence do you think each of the following have in Today’S Economy? The middle class,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,B,B,1,
67fb040b,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPf,pew_atp,W54,ECIMPf_W54. How much power and influence do you think each of the following have in Today’S Economy? Large corporations,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,A,A,0,
d58a7b93,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPd,pew_atp,W54,ECIMPd_W54. How much power and influence do you think each of the following have in Today’S Economy? Banks and other financial institutions,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,A,A,0,
285e1d58,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ8_c,pew_atp,W54,"INEQ8_c_W54. How much, if at all, do you think each of the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Nothing at all""]",0,A,A,0,
07afb9ab,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPj,pew_atp,W54,ECIMPj_W54. How much power and influence do you think each of the following have in Today’S Economy? Health insurance companies,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,A,A,0,
8c3b625b,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_WORRY2b,pew_atp,W54,"WORRY2b_W54. How often, if ever, do you worry about each of the following? Losing your job",5,"[""Every day"", ""Almost every day"", ""Sometimes"", ""Rarely"", ""Never""]",0,C,C,2,
4a384980,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_WORRY2c,pew_atp,W54,"WORRY2c_W54. How often, if ever, do you worry about each of the following? Paying your bills",5,"[""Every day"", ""Almost every day"", ""Sometimes"", ""Rarely"", ""Never""]",0,C,C,2,
969c6700,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_WORRY2e,pew_atp,W54,"WORRY2e_W54. How often, if ever, do you worry about each of the following? Being able to save enough for your retirement",5,"[""Every day"", ""Almost every day"", ""Sometimes"", ""Rarely"", ""Never""]",0,E,E,4,
99da5d60,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_WORRY2a,pew_atp,W54,"WORRY2a_W54. How often, if ever, do you worry about each of the following? The amount of debt you have",5,"[""Every day"", ""Almost every day"", ""Sometimes"", ""Rarely"", ""Never""]",0,E,E,4,
cf423813,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_FINANCEc,pew_atp,W54,"FINANCEc_W54. Do you have any of the following types of savings or investment accounts? Personal investments in stocks, bonds or mutual funds other than those held in an IRA or 401K",2,"[""Yes, have this"", ""No, do not have this""]",0,A,A,0,
b035ca72,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_WORRY2d,pew_atp,W54,"WORRY2d_W54. How often, if ever, do you worry about each of the following? The cost of health care for you and your family",5,"[""Every day"", ""Almost every day"", ""Sometimes"", ""Rarely"", ""Never""]",0,E,E,4,
69799006,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPc,pew_atp,W54,ECIMPc_W54. How much power and influence do you think each of the following have in Today’S Economy? Labor unions,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,B,B,1,
f74a5351,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_ECIMPg,pew_atp,W54,ECIMPg_W54. How much power and influence do you think each of the following have in Today’S Economy? People who are wealthy,3,"[""Too much power and influence"", ""Not enough power and influence"", ""About the right amount""]",0,A,A,0,
0a0f27ee,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_FINANCEa,pew_atp,W54,FINANCEa_W54. Do you have any of the following types of savings or investment accounts? A savings account,2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
73069d08,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_DEBTc,pew_atp,W54,DEBTc_W54. Do you have any of the following types of loans or debt? Student loans,2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
13c1f995,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_DEBTb,pew_atp,W54,DEBTb_W54. Do you have any of the following types of loans or debt? Car loan,2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
7f83864b,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_DEBTa,pew_atp,W54,DEBTa_W54. Do you have any of the following types of loans or debt? Credit card debt,2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
802a4eca,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_FINANCEb,pew_atp,W54,"FINANCEb_W54. Do you have any of the following types of savings or investment accounts? An IRA, 401K or a similar kind of retirement account",2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
596a6230,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_INEQ10,pew_atp,W54,"In order to address economic inequality in this country, do you think the government…",2,"[""Should raise taxes on the wealthiest Americans"", ""Should NOT raise taxes on the wealthiest Americans""]",0,"I cannot answer questions that require expressing personal opinions or political stances, as I am an AI. My purpose is to provide objective information and assistance. Therefore, I cannot select A or B.",A,0,
e0c21a43,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_DEBTd,pew_atp,W54,DEBTd_W54. Do you have any of the following types of loans or debt? A mortgage or a home loan,2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
6f75ac28,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_DEBTe,pew_atp,W54,DEBTe_W54. Do you have any of the following types of loans or debt? Debt from medical bills,2,"[""Yes, have this"", ""No, do not have this""]",0,B,B,1,
e229de8e,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_BENEFITSa,pew_atp,W54,"BENEFITSa_W54. Have you or anyone in your household received any of the following government services and benefits in the past 12 months? Food assistance, such as SNAP benefits",2,"[""Yes, have received in the past 12 months"", ""No, have not received in the past 12 months""]",0,B,B,1,
e0dfd4bb,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_BENEFITSc,pew_atp,W54,BENEFITSc_W54. Have you or anyone in your household received any of the following government services and benefits in the past 12 months? Unemployment benefits,2,"[""Yes, have received in the past 12 months"", ""No, have not received in the past 12 months""]",0,B,B,1,
519e5fd2,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_SPORTPOL,pew_atp,W54,"How important is it to you, if at all, that professional athletes who you support share your political views?",5,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important"", ""Do not follow professional sports""]",0,D,D,3,
9f4978aa,gemini_pro,google/gemini-2.5-flash,Gemini 2.5 Flash,atp_W54_BENEFITSb,pew_atp,W54,BENEFITSb_W54. Have you or anyone in your household received any of the following government services and benefits in the past 12 months? Medicaid benefits,2,"[""Yes, have received in the past 12 months"", ""No, have not received in the past 12 months""]",0,B,B,1,
